id,store,customer_type,gender,product_class,qty,total,date,time,pay_method,rating,subtotal,unit_price
576-31-4774,B,Normal,Female,Health and beauty,3,231.2415,2019-03-02,13:10:00,Ewallet,4,220.23,73.41
556-41-6224,C,Normal,Male,Health and beauty,8,282.576,2019-02-15,17:10:00,Credit card,9.3,269.12,33.64
811-03-8790,A,Normal,Female,Electronic accessories,10,477.54,2019-03-01,10:22:00,Credit card,4.8,454.8,45.480000000000004
242-11-3142,B,Member,Male,Fashion accessories,2,175.917,2019-02-24,19:57:00,Cash,4.6,167.54,83.77
752-23-3760,B,Member,Female,Sports and travel,7,470.988,2019-02-19,19:29:00,Credit card,7.3,448.56,64.08
274-05-5470,A,Member,Female,Food and beverages,4,308.574,2019-02-23,18:30:00,Cash,6,293.88,73.47
648-94-3045,C,Normal,Male,Health and beauty,10,618.975,2019-02-07,14:27:00,Ewallet,8.1,589.5,58.95
130-67-4723,A,Member,Male,Food and beverages,6,305.55,2019-01-11,13:57:00,Ewallet,9.4,291,48.5
528-87-5606,B,Member,Female,Electronic accessories,1,41.454,2019-02-12,19:43:00,Cash,6.5,39.48,39.48
320-85-2052,B,Normal,Female,Sports and travel,1,36.5505,2019-01-14,10:11:00,Credit card,7,34.809999999999995,34.809999999999995
370-96-0655,C,Normal,Female,Fashion accessories,6,310.716,2019-01-09,13:46:00,Ewallet,7.1,295.92,49.32
105-10-6182,A,Member,Male,Fashion accessories,2,45.108,2019-02-27,12:22:00,Ewallet,6.6,42.959999999999994,21.479999999999997
510-79-0415,B,Member,Female,Sports and travel,6,145.404,2019-01-24,19:20:00,Ewallet,4.9,138.48,23.08
241-96-5076,B,Member,Female,Home and lifestyle,2,103.11,2019-01-08,12:58:00,Credit card,6.4,98.19999999999999,49.099999999999994
767-97-4650,B,Member,Female,Sports and travel,2,136.143,2019-01-08,11:59:00,Credit card,8,129.66,64.83
648-83-1321,A,Member,Male,Home and lifestyle,10,667.38,2019-01-16,17:59:00,Cash,4.3,635.6,63.56
173-57-2300,C,Member,Male,Sports and travel,2,153.048,2019-03-13,12:51:00,Cash,6.1,145.76,72.88
305-03-2383,A,Normal,Female,Food and beverages,3,211.365,2019-02-15,10:36:00,Cash,7.5,201.3,67.10000000000001
394-55-6384,C,Member,Female,Sports and travel,9,663.2955,2019-01-25,13:38:00,Cash,6.7,631.7099999999999,70.19
266-20-6657,C,Member,Male,Food and beverages,7,404.544,2019-03-12,19:39:00,Ewallet,5.2,385.28,55.04
689-05-1884,A,Member,Male,Health and beauty,10,510.615,2019-03-04,12:44:00,Cash,8.8,486.3,48.63
196-01-2849,C,Member,Female,Fashion accessories,7,539.343,2019-02-10,13:56:00,Cash,9.5,513.66,73.38
372-62-5264,C,Normal,Female,Food and beverages,9,497.07,2019-01-16,14:42:00,Cash,7.6,473.4,52.599999999999994
800-09-8606,A,Member,Female,Home and lifestyle,5,458.6925,2019-01-29,19:45:00,Cash,6.6,436.84999999999997,87.36999999999999
182-52-7000,A,Member,Female,Sports and travel,4,113.568,2019-01-01,20:26:00,Ewallet,6.9,108.16,27.04
826-58-8051,B,Normal,Male,Home and lifestyle,4,261.198,2019-01-06,19:46:00,Ewallet,4.3,248.75999999999996,62.18999999999999
868-06-0466,A,Member,Male,Electronic accessories,9,657.531,2019-02-19,19:38:00,Credit card,7.8,626.2199999999999,69.57999999999998
751-41-9720,C,Normal,Male,Home and lifestyle,10,1023.75,2019-01-12,16:18:00,Ewallet,8,975,97.5
626-43-7888,C,Normal,Female,Fashion accessories,8,507.444,2019-02-07,12:23:00,Ewallet,9.6,483.28,60.41
176-64-7711,B,Normal,Male,Food and beverages,3,101.808,2019-03-27,19:11:00,Credit card,4.3,96.96000000000001,32.32
191-29-0321,B,Member,Female,Fashion accessories,10,207.585,2019-02-27,18:57:00,Credit card,5,197.7,19.77
729-06-2010,B,Member,Male,Health and beauty,9,760.4415,2019-01-06,11:18:00,Cash,9.2,724.23,80.47
640-48-5028,B,Member,Female,Home and lifestyle,9,835.2855,2019-03-02,12:40:00,Cash,6.3,795.5099999999999,88.38999999999999
186-79-9562,B,Normal,Male,Health and beauty,7,527.5095,2019-03-29,14:06:00,Cash,8.9,502.39,71.77
834-45-5519,B,Normal,Female,Electronic accessories,4,180.6,2019-01-31,20:48:00,Ewallet,7.6,172,43
162-65-8559,C,Member,Male,Food and beverages,1,72.429,2019-01-21,20:13:00,Cash,4.8,68.98,68.98
760-27-5490,C,Normal,Male,Fashion accessories,8,131.208,2019-01-20,20:37:00,Ewallet,9.1,124.96,15.62
445-30-9252,A,Normal,Male,Sports and travel,3,80.955,2019-01-17,17:59:00,Ewallet,6.1,77.1,25.7
786-94-2700,A,Member,Male,Food and beverages,6,507.906,2019-02-28,20:18:00,Cash,9.1,483.71999999999997,80.61999999999999
728-88-7867,C,Member,Female,Home and lifestyle,4,317.226,2019-03-19,15:52:00,Ewallet,8.3,302.12,75.53
183-21-3799,C,Normal,Female,Electronic accessories,9,733.6035,2019-02-19,15:14:00,Ewallet,7.2,698.6700000000001,77.63000000000001
268-20-3585,C,Normal,Female,Health and beauty,9,130.8825,2019-02-04,12:50:00,Ewallet,6,124.64999999999999,13.85
735-32-9839,C,Member,Male,Fashion accessories,8,829.08,2019-01-31,10:36:00,Ewallet,8.5,789.6,98.7
258-92-7466,A,Normal,Female,Health and beauty,5,187.32,2019-02-06,18:33:00,Credit card,6.6,178.39999999999998,35.67999999999999
857-16-3520,A,Member,Female,Fashion accessories,7,525.231,2019-03-28,16:06:00,Ewallet,4.5,500.21999999999997,71.46
482-17-1179,A,Member,Male,Electronic accessories,3,37.611,2019-01-19,12:47:00,Credit card,8.1,35.81999999999999,11.939999999999998
788-21-5741,A,Normal,Male,Fashion accessories,3,142.947,2019-02-17,13:34:00,Credit card,7.2,136.14,45.379999999999995
821-14-9046,B,Member,Female,Fashion accessories,6,110.124,2019-01-18,15:04:00,Credit card,6.1,104.88,17.48
418-05-0656,B,Normal,Female,Fashion accessories,7,187.866,2019-02-02,20:42:00,Cash,7.1,178.92000000000002,25.560000000000002
678-79-0726,C,Member,Female,Sports and travel,9,856.4535,2019-01-18,15:28:00,Cash,5.1,815.67,90.63
776-68-1096,B,Normal,Male,Home and lifestyle,3,138.978,2019-03-18,13:45:00,Credit card,7.9,132.36,44.120000000000005
592-46-1692,C,Member,Female,Food and beverages,7,270.2595,2019-01-11,20:10:00,Cash,7.4,257.39,36.769999999999996
434-35-9162,B,Member,Male,Food and beverages,4,98.028,2019-02-04,18:53:00,Ewallet,7.4,93.36,23.34
149-14-0304,C,Member,Female,Health and beauty,8,239.4,2019-02-06,14:24:00,Cash,6.6,228,28.5
442-44-6497,C,Member,Male,Home and lifestyle,3,175.0455,2019-01-08,11:42:00,Credit card,5.9,166.71,55.57
174-64-0215,B,Normal,Male,Sports and travel,10,732.27,2019-03-05,17:49:00,Credit card,8.9,697.4,69.74
210-74-9613,C,Normal,Male,Fashion accessories,4,408.492,2019-03-16,15:33:00,Ewallet,6.8,389.04,97.26
299-29-0180,B,Member,Female,Home and lifestyle,7,383.523,2019-03-09,10:54:00,Cash,9.3,365.26,52.18
247-11-2470,A,Member,Female,Fashion accessories,4,93.744,2019-03-01,16:23:00,Credit card,4.4,89.28,22.32
635-28-5728,A,Normal,Male,Health and beauty,3,176.4,2019-02-28,19:33:00,Ewallet,4.8,168,56
756-49-0168,A,Member,Male,Fashion accessories,1,20.685,2019-02-08,11:39:00,Ewallet,9.5,19.7,19.7
438-23-1242,B,Normal,Male,Electronic accessories,7,557.718,2019-01-24,10:38:00,Ewallet,8.9,531.16,75.88
238-45-6950,B,Member,Male,Food and beverages,1,56.406,2019-03-01,20:03:00,Ewallet,6.4,53.72,53.72
607-65-2441,C,Member,Male,Health and beauty,10,860.475,2019-03-10,12:39:00,Credit card,6,819.5,81.95
386-27-7606,C,Member,Female,Home and lifestyle,7,596.82,2019-03-23,15:59:00,Credit card,8.1,568.4,81.2
137-63-5492,C,Normal,Male,Electronic accessories,10,616.98,2019-01-29,14:26:00,Ewallet,9,587.6,58.760000000000005
197-77-7132,B,Member,Male,Electronic accessories,8,769.104,2019-01-12,18:22:00,Ewallet,6,732.48,91.56
805-86-0265,A,Normal,Male,Home and lifestyle,9,887.922,2019-03-20,11:32:00,Cash,9.8,845.64,93.96
733-29-1227,C,Normal,Male,Home and lifestyle,7,408.7335,2019-03-23,12:41:00,Cash,8.5,389.27,55.61
451-73-2711,C,Normal,Male,Food and beverages,1,89.0715,2019-01-14,15:20:00,Ewallet,8.8,84.83,84.83
373-14-0504,A,Member,Female,Sports and travel,2,150.423,2019-02-12,14:33:00,Ewallet,8.8,143.26,71.63
546-80-2899,A,Member,Male,Home and lifestyle,2,79.149,2019-02-20,15:29:00,Ewallet,9.5,75.38,37.69
345-68-9016,C,Member,Female,Sports and travel,8,266.028,2019-01-02,16:19:00,Credit card,5.6,253.36,31.67
390-17-5806,C,Member,Female,Food and beverages,1,40.341,2019-02-02,16:33:00,Cash,8.6,38.42,38.42
457-13-1708,B,Member,Male,Fashion accessories,10,684.915,2019-01-08,19:07:00,Credit card,5.2,652.3,65.22999999999999
664-14-2882,C,Member,Female,Home and lifestyle,5,55.2825,2019-01-30,14:43:00,Credit card,5.8,52.65,10.53
487-79-6868,B,Member,Female,Home and lifestyle,9,116.1405,2019-03-26,19:28:00,Credit card,8,110.61,12.29
314-23-4520,C,Member,Male,Health and beauty,7,597.0405,2019-01-15,20:44:00,Cash,9,568.6099999999999,81.22999999999999
210-30-7976,B,Member,Female,Fashion accessories,4,93.744,2019-03-14,11:16:00,Ewallet,4.1,89.28,22.32
585-86-8361,A,Normal,Female,Food and beverages,5,143.22,2019-02-03,10:31:00,Credit card,8.6,136.4,27.28
807-14-7833,A,Member,Female,Electronic accessories,10,182.91,2019-02-22,12:30:00,Ewallet,7,174.2,17.419999999999998
775-72-1988,B,Normal,Male,Home and lifestyle,5,384.72,2019-01-24,15:05:00,Ewallet,8.4,366.40000000000003,73.28
288-38-3758,C,Member,Female,Fashion accessories,3,267.3405,2019-01-25,18:30:00,Ewallet,7.4,254.61,84.87
652-43-6591,A,Normal,Female,Fashion accessories,8,817.236,2019-03-09,13:18:00,Credit card,6.2,778.3199999999999,97.28999999999999
785-96-0615,B,Member,Female,Electronic accessories,8,300.216,2019-02-17,15:28:00,Ewallet,4.9,285.92,35.74
406-46-7107,A,Normal,Female,Home and lifestyle,6,608.076,2019-01-11,11:52:00,Cash,4.5,579.12,96.52
250-17-5703,A,Member,Male,Food and beverages,10,197.925,2019-02-27,18:24:00,Ewallet,5.6,188.5,18.85
156-95-3964,A,Normal,Female,Food and beverages,4,232.638,2019-03-25,15:19:00,Ewallet,8,221.56,55.39
842-40-8179,B,Member,Female,Food and beverages,10,810.6,2019-02-11,10:38:00,Credit card,5.6,772,77.2
525-09-8450,B,Normal,Male,Electronic accessories,10,757.365,2019-01-31,15:12:00,Credit card,4.2,721.3,72.13
410-67-1709,A,Member,Female,Fashion accessories,8,536.592,2019-01-20,17:48:00,Ewallet,9.9,511.03999999999996,63.879999999999995
587-73-4862,A,Member,Female,Health and beauty,5,56.1225,2019-03-26,11:07:00,Ewallet,7.6,53.45,10.690000000000001
787-87-2010,A,Member,Male,Health and beauty,4,233.1,2019-01-20,15:48:00,Credit card,6.6,221.99999999999997,55.49999999999999
593-14-4239,B,Normal,Female,Home and lifestyle,8,801.864,2019-03-05,19:40:00,Ewallet,4.7,763.68,95.46
801-88-0346,C,Normal,Female,Fashion accessories,3,239.589,2019-01-05,20:30:00,Credit card,9.8,228.17999999999998,76.05999999999999
388-76-2555,B,Normal,Male,Sports and travel,6,86.247,2019-02-13,13:59:00,Cash,6.3,82.14,13.69
711-31-1234,B,Normal,Female,Electronic accessories,4,401.688,2019-03-16,18:51:00,Cash,7.9,382.55999999999995,95.63999999999999
886-54-6089,A,Normal,Female,Home and lifestyle,6,72.009,2019-01-15,17:24:00,Cash,7.7,68.58,11.43
707-32-7409,B,Member,Female,Sports and travel,4,401.268,2019-02-26,11:58:00,Ewallet,4.5,382.15999999999997,95.53999999999999
759-98-4285,C,Member,Female,Health and beauty,7,631.1445,2019-02-27,19:01:00,Credit card,8,601.0899999999999,85.86999999999999
201-63-8275,C,Member,Female,Sports and travel,7,499.7265,2019-02-17,16:50:00,Ewallet,5.7,475.92999999999995,67.99
471-06-8611,C,Normal,Female,Food and beverages,1,55.041,2019-02-06,10:22:00,Credit card,6.3,52.419999999999995,52.419999999999995
200-16-5952,C,Member,Male,Food and beverages,2,137.865,2019-01-17,16:46:00,Cash,6,131.3,65.65
120-54-2248,B,Normal,Female,Food and beverages,5,151.515,2019-01-22,18:08:00,Credit card,8,144.29999999999998,28.859999999999996
102-77-2261,C,Member,Male,Health and beauty,7,480.0285,2019-03-05,18:02:00,Credit card,4.2,457.17,65.31
875-31-8302,B,Normal,Male,Sports and travel,1,98.049,2019-01-03,13:07:00,Cash,9.6,93.38,93.38
102-06-2002,C,Member,Male,Sports and travel,5,132.5625,2019-03-20,17:52:00,Cash,6.1,126.25,25.25
457-94-0464,B,Member,Male,Electronic accessories,9,830.3715,2019-01-31,20:32:00,Ewallet,5.6,790.8299999999999,87.86999999999999
629-42-4133,C,Normal,Male,Health and beauty,8,183.12,2019-02-19,19:24:00,Cash,8.3,174.4,21.8
534-53-3526,A,Normal,Female,Sports and travel,4,397.992,2019-02-11,16:06:00,Ewallet,7.8,379.04,94.76
307-04-2070,A,Member,Female,Fashion accessories,1,32.151,2019-02-05,14:14:00,Credit card,4.1,30.62,30.62
468-99-7231,C,Normal,Female,Home and lifestyle,8,369.684,2019-03-03,17:36:00,Cash,8.8,352.08,44.01
516-77-6464,C,Member,Female,Health and beauty,5,53.34,2019-02-24,13:08:00,Ewallet,4.1,50.800000000000004,10.16
404-91-5964,A,Normal,Male,Electronic accessories,7,548.163,2019-02-04,16:09:00,Credit card,9,522.06,74.58
886-77-9084,C,Normal,Male,Electronic accessories,8,603.876,2019-02-19,11:33:00,Ewallet,5.5,575.12,71.89
790-38-4466,C,Normal,Female,Health and beauty,5,57.6975,2019-01-23,10:18:00,Credit card,9.3,54.949999999999996,10.989999999999998
704-10-4056,C,Member,Male,Health and beauty,3,190.4805,2019-01-14,10:55:00,Credit card,5.6,181.41,60.47
497-37-6538,A,Normal,Male,Sports and travel,7,432.9885,2019-01-17,15:15:00,Ewallet,9.7,412.36999999999995,58.90999999999999
651-96-5970,A,Normal,Male,Fashion accessories,1,48.7305,2019-03-03,20:06:00,Credit card,4,46.41,46.41
400-80-4065,C,Member,Male,Health and beauty,4,287.91,2019-02-15,20:21:00,Credit card,9.2,274.2,68.55
744-16-7898,B,Normal,Female,Home and lifestyle,10,1022.385,2019-01-15,13:48:00,Credit card,4.9,973.6999999999999,97.36999999999999
263-12-5321,A,Member,Male,Electronic accessories,7,680.61,2019-02-27,12:52:00,Credit card,9.3,648.1999999999999,92.6
702-72-0487,A,Normal,Female,Electronic accessories,2,97.881,2019-02-26,12:28:00,Credit card,6.6,93.22,46.61
605-83-1050,B,Normal,Male,Fashion accessories,2,57.078,2019-03-15,16:26:00,Ewallet,4.3,54.36,27.18
443-60-9639,C,Member,Female,Home and lifestyle,1,63.9135,2019-01-24,13:24:00,Cash,5.5,60.87,60.87
864-24-7918,A,Member,Female,Sports and travel,10,257.145,2019-02-22,15:15:00,Cash,8.1,244.89999999999998,24.49
359-94-5395,B,Normal,Male,Health and beauty,1,97.419,2019-03-15,10:50:00,Credit card,9.8,92.77999999999999,92.77999999999999
401-09-4232,C,Member,Male,Home and lifestyle,5,455.1225,2019-02-11,18:38:00,Ewallet,9.4,433.45,86.69
751-15-6198,B,Normal,Male,Sports and travel,6,144.963,2019-01-12,16:45:00,Ewallet,7.9,138.06,23.01
324-41-6833,C,Member,Female,Electronic accessories,8,253.68,2019-03-03,19:30:00,Ewallet,5.1,241.6,30.2
474-33-8305,C,Member,Male,Fashion accessories,7,495.3165,2019-03-23,13:23:00,Ewallet,6.9,471.73,67.39
759-29-9521,A,Member,Female,Fashion accessories,9,462.672,2019-03-04,11:27:00,Cash,8,440.64,48.96
831-81-6575,B,Member,Female,Electronic accessories,9,714.3255,2019-02-23,11:12:00,Cash,8,680.3100000000001,75.59
220-68-6701,A,Normal,Female,Home and lifestyle,4,325.374,2019-03-17,16:36:00,Cash,4.2,309.88,77.47
618-34-8551,A,Normal,Female,Sports and travel,2,195.678,2019-01-16,18:41:00,Credit card,8.5,186.35999999999999,93.17999999999999
257-60-7754,A,Normal,Female,Electronic accessories,4,210.966,2019-01-08,17:12:00,Cash,9,200.92,50.23
559-61-5987,B,Normal,Female,Health and beauty,1,18.6375,2019-01-14,10:38:00,Cash,8.6,17.75,17.75
189-55-2313,C,Normal,Female,Fashion accessories,10,652.89,2019-01-31,10:33:00,Ewallet,6,621.8,62.17999999999999
565-91-4567,B,Normal,Male,Health and beauty,8,90.3,2019-03-15,14:38:00,Ewallet,6.2,86,10.75
380-60-5336,A,Normal,Female,Electronic accessories,10,422.73,2019-02-24,18:06:00,Credit card,5,402.6,40.260000000000005
815-04-6282,C,Member,Female,Sports and travel,5,341.0925,2019-02-08,12:52:00,Credit card,6.5,324.84999999999997,64.97
674-56-6360,A,Normal,Male,Electronic accessories,1,99.9075,2019-03-22,14:00:00,Cash,6,95.14999999999999,95.14999999999999
778-34-2523,A,Member,Female,Electronic accessories,8,408.408,2019-01-24,10:57:00,Cash,5,388.96,48.62
499-27-7781,B,Normal,Female,Food and beverages,8,446.964,2019-03-14,16:45:00,Ewallet,5,425.68,53.21
477-59-2456,C,Normal,Female,Fashion accessories,7,333.984,2019-01-23,11:15:00,Cash,9.2,318.08,45.44
832-51-6761,A,Normal,Male,Food and beverages,8,284.592,2019-01-19,20:29:00,Ewallet,9.6,271.03999999999996,33.879999999999995
869-11-3082,B,Member,Male,Health and beauty,4,403.872,2019-01-27,20:03:00,Credit card,8.4,384.64,96.16
190-59-3964,B,Member,Male,Food and beverages,5,247.59,2019-02-03,14:35:00,Credit card,6,235.79999999999998,47.16
366-43-6862,B,Normal,Male,Electronic accessories,4,222.138,2019-03-25,16:32:00,Ewallet,6.7,211.56,52.89
186-43-8965,A,Member,Female,Home and lifestyle,2,100.128,2019-02-24,10:10:00,Credit card,4.1,95.36,47.68
784-21-9238,C,Member,Male,Sports and travel,1,10.6785,2019-02-07,14:15:00,Cash,5.9,10.17,10.17
276-75-6884,A,Normal,Female,Health and beauty,3,216.4365,2019-03-04,10:05:00,Cash,8.7,206.13,68.71
109-86-4363,B,Member,Female,Sports and travel,7,441.588,2019-02-14,11:36:00,Credit card,4.5,420.56,60.08
569-76-2760,A,Member,Female,Sports and travel,4,92.442,2019-01-29,18:15:00,Credit card,6.6,88.03999999999999,22.009999999999998
222-42-0244,B,Member,Female,Health and beauty,9,681.4395,2019-01-28,13:53:00,Credit card,7.7,648.9899999999999,72.10999999999999
760-53-9233,A,Member,Male,Fashion accessories,3,130.032,2019-03-26,18:37:00,Credit card,8.5,123.84,41.28
538-22-0304,C,Normal,Male,Electronic accessories,10,681.975,2019-03-24,18:27:00,Cash,5.2,649.5,64.95
416-17-9926,A,Member,Female,Electronic accessories,10,779.31,2019-01-01,14:42:00,Credit card,4.3,742.1999999999999,74.22
237-44-6163,A,Normal,Male,Electronic accessories,8,88.704,2019-01-24,17:43:00,Cash,7.6,84.47999999999999,10.559999999999999
636-17-0325,B,Normal,Male,Health and beauty,4,262.794,2019-02-25,18:37:00,Cash,9.5,250.27999999999997,62.56999999999999
343-75-9322,B,Member,Female,Sports and travel,8,99.54,2019-01-09,16:34:00,Cash,4.1,94.8,11.85
528-14-9470,A,Member,Male,Health and beauty,1,95.865,2019-02-14,14:42:00,Ewallet,9.2,91.3,91.3
427-45-9297,B,Member,Female,Home and lifestyle,7,299.3655,2019-03-12,11:01:00,Ewallet,5.4,285.11,40.730000000000004
807-34-3742,A,Normal,Male,Fashion accessories,1,54.999,2019-03-26,19:44:00,Cash,5.8,52.38,52.38
288-62-1085,A,Member,Male,Fashion accessories,5,202.335,2019-01-09,13:34:00,Ewallet,5.6,192.7,38.54
670-71-7306,B,Normal,Male,Sports and travel,6,281.169,2019-01-02,20:08:00,Credit card,5.1,267.78,44.629999999999995
660-29-7083,C,Normal,Male,Electronic accessories,10,586.635,2019-01-15,15:01:00,Cash,5.8,558.6999999999999,55.86999999999999
271-77-8740,C,Member,Female,Sports and travel,6,184.086,2019-01-01,11:40:00,Ewallet,5,175.32,29.22
497-36-0989,A,Normal,Male,Fashion accessories,3,163.611,2019-02-15,15:21:00,Cash,7.9,155.82,51.94
291-59-1384,B,Normal,Male,Electronic accessories,1,63.315,2019-02-28,17:38:00,Cash,6,60.3,60.3
860-73-6466,A,Member,Female,Sports and travel,2,82.887,2019-03-02,16:16:00,Credit card,5,78.94,39.47
549-23-9016,C,Member,Female,Food and beverages,2,31.227,2019-02-13,18:15:00,Credit card,8.9,29.74,14.87
896-34-0956,A,Normal,Male,Fashion accessories,1,22.386,2019-01-26,12:43:00,Cash,5.9,21.319999999999997,21.319999999999997
804-38-3935,A,Member,Male,Electronic accessories,3,295.407,2019-01-30,11:32:00,Credit card,5.9,281.34,93.77999999999999
585-90-0249,A,Member,Male,Electronic accessories,1,76.923,2019-01-27,18:08:00,Ewallet,9.7,73.26,73.26
862-29-5914,C,Normal,Female,Sports and travel,1,23.499,2019-01-30,17:08:00,Credit card,8.6,22.38,22.38
845-94-6841,C,Member,Female,Food and beverages,9,688.716,2019-01-08,19:38:00,Cash,4,655.92,72.88
125-45-2293,A,Normal,Female,Fashion accessories,6,624.33,2019-01-19,13:11:00,Cash,4.2,594.6,99.10000000000001
843-73-4724,A,Normal,Male,Fashion accessories,1,77.805,2019-01-25,11:05:00,Cash,9.2,74.10000000000001,74.10000000000001
409-33-9708,A,Normal,Female,Fashion accessories,2,206.808,2019-02-19,10:12:00,Ewallet,9.2,196.95999999999998,98.47999999999999
658-66-3967,C,Normal,Male,Health and beauty,7,390.9465,2019-01-14,15:42:00,Ewallet,5,372.33,53.19
866-70-2814,B,Normal,Female,Electronic accessories,10,554.295,2019-02-25,11:58:00,Ewallet,10,527.9,52.79
160-22-2687,A,Member,Female,Health and beauty,5,503.7375,2019-01-23,14:21:00,Ewallet,8.8,479.75,95.95
895-03-6665,B,Normal,Female,Fashion accessories,9,345.0195,2019-02-16,10:52:00,Cash,4.2,328.59,36.51
770-42-8960,B,Normal,Male,Food and beverages,8,177.408,2019-01-01,19:31:00,Cash,6.3,168.95999999999998,21.119999999999997
748-45-2862,A,Member,Female,Home and lifestyle,4,118.902,2019-03-07,18:35:00,Cash,8.2,113.24,28.31
234-36-2483,B,Normal,Male,Health and beauty,6,362.817,2019-02-15,13:51:00,Cash,5.1,345.54,57.59
316-66-3011,A,Member,Female,Food and beverages,9,450.1035,2019-01-23,12:35:00,Cash,5,428.66999999999996,47.629999999999995
848-95-6252,C,Member,Female,Home and lifestyle,1,90.5835,2019-02-20,13:24:00,Ewallet,7,86.27,86.27
840-76-5966,A,Member,Male,Sports and travel,2,26.796,2019-01-08,18:06:00,Ewallet,7.8,25.52,12.76
152-03-4217,B,Normal,Female,Home and lifestyle,9,106.596,2019-03-17,11:55:00,Credit card,4.3,101.52,11.28
533-66-5566,B,Normal,Female,Home and lifestyle,7,375.3645,2019-01-12,11:42:00,Cash,7,357.49,51.07
124-31-1458,A,Member,Female,Electronic accessories,3,250.7085,2019-01-08,14:30:00,Cash,6.6,238.76999999999998,79.58999999999999
176-78-1170,C,Member,Male,Health and beauty,3,106.5015,2019-01-26,15:11:00,Ewallet,7.3,101.42999999999999,33.809999999999995
361-59-0574,B,Member,Male,Sports and travel,8,760.452,2019-03-15,14:48:00,Credit card,6.5,724.24,90.53
101-81-4070,C,Member,Female,Health and beauty,2,131.922,2019-01-17,12:36:00,Ewallet,4.9,125.63999999999999,62.81999999999999
631-34-1880,C,Member,Male,Food and beverages,3,76.5765,2019-01-08,19:09:00,Credit card,4.3,72.92999999999999,24.31
852-82-2749,A,Normal,Male,Sports and travel,4,271.278,2019-01-06,13:35:00,Ewallet,9.3,258.36,64.59
873-14-6353,A,Member,Male,Food and beverages,7,182.427,2019-02-16,10:33:00,Credit card,7.1,173.73999999999998,24.819999999999997
584-66-4073,C,Normal,Male,Fashion accessories,1,59.325,2019-03-13,15:45:00,Ewallet,9.6,56.5,56.5
544-55-9589,B,Member,Female,Electronic accessories,10,225.015,2019-01-28,11:51:00,Cash,6.2,214.29999999999998,21.43
166-19-2553,A,Member,Male,Sports and travel,6,561.078,2019-01-18,17:26:00,Cash,9.9,534.3599999999999,89.05999999999999
737-88-5876,A,Member,Male,Home and lifestyle,4,97.818,2019-03-19,11:52:00,Credit card,5.9,93.16,23.29
154-87-7367,C,Normal,Male,Home and lifestyle,8,548.184,2019-03-15,14:04:00,Ewallet,6.3,522.0799999999999,65.25999999999999
885-56-0389,C,Member,Male,Fashion accessories,1,54.9675,2019-02-12,17:49:00,Cash,4,52.35,52.35
608-05-3804,B,Member,Male,Electronic accessories,1,41.7375,2019-02-25,20:19:00,Cash,6.1,39.74999999999999,39.74999999999999
448-61-3783,A,Normal,Female,Electronic accessories,8,756.168,2019-03-21,16:08:00,Credit card,4.5,720.16,90.02
761-49-0439,B,Member,Female,Electronic accessories,8,101.64,2019-01-19,10:17:00,Ewallet,8.6,96.8,12.1
490-95-0021,B,Member,Female,Food and beverages,10,348.705,2019-01-08,14:25:00,Ewallet,6,332.09999999999997,33.209999999999994
115-38-7388,C,Member,Female,Fashion accessories,8,85.512,2019-03-30,12:51:00,Credit card,9.5,81.44,10.18
311-13-6971,B,Member,Male,Sports and travel,10,335.895,2019-02-20,15:18:00,Credit card,9.9,319.9,31.99
291-55-6563,A,Member,Female,Home and lifestyle,6,216.846,2019-03-30,12:45:00,Ewallet,7.5,206.51999999999998,34.419999999999995
548-48-3156,A,Member,Female,Food and beverages,2,175.014,2019-03-19,13:37:00,Cash,7.6,166.68,83.34
460-93-5834,A,Normal,Male,Sports and travel,7,335.013,2019-01-13,10:03:00,Cash,5,319.05999999999995,45.57999999999999
325-89-4209,A,Member,Male,Food and beverages,1,92.295,2019-02-05,19:42:00,Ewallet,6.7,87.89999999999999,87.89999999999999
884-80-6021,A,Member,Female,Electronic accessories,10,771.435,2019-03-23,13:14:00,Ewallet,9.5,734.6999999999999,73.47
137-74-8729,C,Normal,Female,Fashion accessories,8,102.396,2019-03-13,12:47:00,Ewallet,6.8,97.52,12.19
880-46-5796,A,Member,Male,Sports and travel,10,807.66,2019-03-17,19:53:00,Ewallet,5.6,769.1999999999999,76.91999999999999
389-70-2397,C,Normal,Female,Health and beauty,5,439.215,2019-02-21,10:26:00,Cash,7.2,418.29999999999995,83.66
114-35-5271,B,Normal,Female,Electronic accessories,8,486.444,2019-02-07,15:06:00,Cash,8.1,463.28,57.91
607-76-6216,C,Member,Female,Fashion accessories,5,485.5725,2019-03-02,16:35:00,Credit card,8.6,462.45,92.49
715-20-1673,B,Normal,Male,Electronic accessories,5,148.995,2019-03-06,20:57:00,Cash,9.4,141.9,28.380000000000003
811-35-1094,B,Member,Male,Electronic accessories,6,317.835,2019-02-06,15:16:00,Credit card,8.9,302.7,50.449999999999996
699-88-1972,B,Normal,Male,Health and beauty,8,832.944,2019-01-28,17:47:00,Credit card,4.2,793.28,99.16
781-84-8059,C,Normal,Male,Fashion accessories,7,446.439,2019-01-18,16:23:00,Ewallet,5,425.18,60.74
409-49-6995,C,Member,Female,Food and beverages,6,297.801,2019-02-05,10:17:00,Cash,8.8,283.62,47.27
725-54-0677,C,Member,Male,Health and beauty,7,629.16,2019-03-02,13:50:00,Cash,5.3,599.1999999999999,85.6
